Member_number,Date,itemDescription,year,month,day,day_of_week
4566,10/31/2014,misc. beverages,2014,10,31,4
4566,10/31/2014,red/blush wine,2014,10,31,4
4566,7/27/2015,frankfurter,2015,7,27,0
4566,7/27/2015,pastry,2015,7,27,0
4566,8/30/2015,whipped/sour cream,2015,8,30,6
4566,8/30/2015,pastry,2015,8,30,6
4566,8/30/2015,napkins,2015,8,30,6
4566,10/3/2015,canned beer,2015,10,3,5
4566,10/3/2015,butter,2015,10,3,5
4567,1/5/2014,whipped/sour cream,2014,1,5,6
4567,1/5/2014,red/blush wine,2014,1,5,6
4567,3/16/2014,specialty chocolate,2014,3,16,6
4567,3/16/2014,other vegetables,2014,3,16,6
4567,5/31/2014,bottled water,2014,5,31,5
4567,5/31/2014,coffee,2014,5,31,5
4567,2/10/2015,hamburger meat,2015,2,10,1
4567,2/10/2015,root vegetables,2015,2,10,1
4567,4/8/2015,frankfurter,2015,4,8,2
4567,4/8/2015,whole milk,2015,4,8,2
4567,10/9/2015,tropical fruit,2015,10,9,4
4567,10/9/2015,rolls/buns,2015,10,9,4
4569,7/28/2014,hamburger meat,2014,7,28,0
4569,7/28/2014,pastry,2014,7,28,0
4569,7/28/2014,cereals,2014,7,28,0
4569,12/24/2014,other vegetables,2014,12,24,2
4569,12/24/2014,abrasive cleaner,2014,12,24,2
4569,12/24/2014,bottled beer,2014,12,24,2
4569,7/27/2015,sausage,2015,7,27,0
4569,7/27/2015,sausage,2015,7,27,0
4569,7/27/2015,pip fruit,2015,7,27,0
4569,7/27/2015,sliced cheese,2015,7,27,0
4569,7/27/2015,root vegetables,2015,7,27,0
4569,7/27/2015,butter milk,2015,7,27,0
4570,4/4/2014,canned beer,2014,4,4,4
4570,4/4/2014,soda,2014,4,4,4
4570,4/4/2014,other vegetables,2014,4,4,4
4570,4/4/2014,canned vegetables,2014,4,4,4
4570,8/22/2015,chicken,2015,8,22,5
4570,8/22/2015,tropical fruit,2015,8,22,5
4571,8/25/2014,UHT-milk,2014,8,25,0
4571,8/25/2014,dessert,2014,8,25,0
4571,3/3/2015,bottled water,2015,3,3,1
4571,3/3/2015,newspapers,2015,3,3,1
4571,5/4/2015,citrus fruit,2015,5,4,0
4571,5/4/2015,napkins,2015,5,4,0
4572,6/27/2014,cat food,2014,6,27,4
4572,6/27/2014,roll products ,2014,6,27,4
4572,10/30/2014,other vegetables,2014,10,30,3
4572,10/30/2014,rolls/buns,2014,10,30,3
4572,2/8/2015,UHT-milk,2015,2,8,6
4572,2/8/2015,pip fruit,2015,2,8,6
4572,8/19/2015,beverages,2015,8,19,2
4572,8/19/2015,whole milk,2015,8,19,2
4572,8/19/2015,butter milk,2015,8,19,2
4572,8/19/2015,fruit/vegetable juice,2015,8,19,2
4572,10/29/2015,sausage,2015,10,29,3
4572,10/29/2015,whole milk,2015,10,29,3
4572,10/29/2015,pastry,2015,10,29,3
4572,10/29/2015,rolls/buns,2015,10,29,3
4572,10/29/2015,coffee,2015,10,29,3
4572,10/29/2015,bottled beer,2015,10,29,3
4572,10/29/2015,chocolate,2015,10,29,3
4572,10/29/2015,rolls/buns,2015,10,29,3
4573,3/24/2014,soft cheese,2014,3,24,0
4573,3/24/2014,sliced cheese,2014,3,24,0
4573,3/24/2014,soda,2014,3,24,0
4573,8/6/2014,whole milk,2014,8,6,2
4573,8/6/2014,pot plants,2014,8,6,2
4573,11/3/2014,other vegetables,2014,11,3,0
4573,11/3/2014,sliced cheese,2014,11,3,0
4573,1/25/2015,pork,2015,1,25,6
4573,1/25/2015,curd,2015,1,25,6
4573,5/28/2015,frankfurter,2015,5,28,3
4573,5/28/2015,packaged fruit/vegetables,2015,5,28,3
4573,10/10/2015,frankfurter,2015,10,10,5
4573,10/10/2015,whole milk,2015,10,10,5
4573,10/10/2015,margarine,2015,10,10,5
4573,12/23/2015,sausage,2015,12,23,2
4573,12/23/2015,rolls/buns,2015,12,23,2
4574,1/5/2014,seasonal products,2014,1,5,6
4574,1/5/2014,other vegetables,2014,1,5,6
4574,1/5/2014,bottled water,2014,1,5,6
4574,4/18/2014,soft cheese,2014,4,18,4
4574,4/18/2014,yogurt,2014,4,18,4
4574,4/18/2014,pastry,2014,4,18,4
4574,4/18/2014,instant coffee,2014,4,18,4
4574,11/22/2014,mayonnaise,2014,11,22,5
4574,11/22/2014,bottled beer,2014,11,22,5
4574,11/22/2014,rolls/buns,2014,11,22,5
4574,11/22/2014,specialty fat,2014,11,22,5
4574,3/10/2015,frozen vegetables,2015,3,10,1
4574,3/10/2015,pastry,2015,3,10,1
4574,11/27/2015,bottled beer,2015,11,27,4
4574,11/27/2015,whole milk,2015,11,27,4
4574,11/30/2015,frankfurter,2015,11,30,0
4574,11/30/2015,sausage,2015,11,30,0
4574,11/30/2015,margarine,2015,11,30,0
4574,11/30/2015,rolls/buns,2015,11,30,0
4574,11/30/2015,bottled beer,2015,11,30,0
4574,11/30/2015,mustard,2015,11,30,0
4575,3/5/2014,rolls/buns,2014,3,5,2
4575,3/5/2014,shopping bags,2014,3,5,2
4575,6/1/2014,sausage,2014,6,1,6
4575,6/1/2014,mustard,2014,6,1,6
4575,8/4/2014,whole milk,2014,8,4,0
4575,8/4/2014,whole milk,2014,8,4,0
4575,10/12/2015,ice cream,2015,10,12,0
4575,10/12/2015,other vegetables,2015,10,12,0
4576,11/21/2014,dessert,2014,11,21,4
4576,11/21/2014,napkins,2014,11,21,4
4576,5/8/2015,root vegetables,2015,5,8,4
4576,5/8/2015,UHT-milk,2015,5,8,4
4576,5/8/2015,nuts/prunes,2015,5,8,4
4576,5/8/2015,frankfurter,2015,5,8,4
4576,5/8/2015,misc. beverages,2015,5,8,4
4576,5/8/2015,whole milk,2015,5,8,4
4576,5/8/2015,cream cheese ,2015,5,8,4
4576,5/8/2015,canned fish,2015,5,8,4
4576,6/18/2015,meat,2015,6,18,3
4576,6/18/2015,grapes,2015,6,18,3
4576,9/17/2015,canned beer,2015,9,17,3
4576,9/17/2015,newspapers,2015,9,17,3
4577,5/29/2014,frozen meals,2014,5,29,3
4577,5/29/2014,soups,2014,5,29,3
4577,6/22/2014,napkins,2014,6,22,6
4577,6/22/2014,mayonnaise,2014,6,22,6
4577,4/11/2015,domestic eggs,2015,4,11,5
4577,4/11/2015,root vegetables,2015,4,11,5
4578,4/26/2014,root vegetables,2014,4,26,5
4578,4/26/2014,shopping bags,2014,4,26,5
4578,8/9/2014,rolls/buns,2014,8,9,5
4578,8/9/2014,yogurt,2014,8,9,5
4578,8/9/2014,napkins,2014,8,9,5
4578,8/13/2014,white bread,2014,8,13,2
4578,8/13/2014,pot plants,2014,8,13,2
4578,12/8/2014,yogurt,2014,12,8,0
4578,12/8/2014,root vegetables,2014,12,8,0
4579,1/19/2014,whole milk,2014,1,19,6
4579,1/19/2014,candles,2014,1,19,6
4579,1/19/2014,yogurt,2014,1,19,6
4579,2/28/2014,whole milk,2014,2,28,4
4579,2/28/2014,pastry,2014,2,28,4
4579,10/5/2014,butter,2014,10,5,6
4579,10/5/2014,waffles,2014,10,5,6
4579,9/1/2015,pip fruit,2015,9,1,1
4579,9/1/2015,frankfurter,2015,9,1,1
4579,9/1/2015,whole milk,2015,9,1,1
4579,9/1/2015,cream cheese ,2015,9,1,1
4579,10/29/2015,other vegetables,2015,10,29,3
4579,10/29/2015,misc. beverages,2015,10,29,3
4579,10/29/2015,root vegetables,2015,10,29,3
4579,10/29/2015,curd,2015,10,29,3
4579,10/29/2015,dessert,2015,10,29,3
4580,12/10/2014,soft cheese,2014,12,10,2
4580,12/10/2014,coffee,2014,12,10,2
4580,11/29/2015,liquor (appetizer),2015,11,29,6
4580,11/29/2015,onions,2015,11,29,6
4580,11/29/2015,whole milk,2015,11,29,6
4580,11/29/2015,butter,2015,11,29,6
4580,11/29/2015,cream cheese ,2015,11,29,6
4580,11/29/2015,specialty cheese,2015,11,29,6
4581,5/8/2014,coffee,2014,5,8,3
4581,5/8/2014,sliced cheese,2014,5,8,3
4581,3/4/2015,tropical fruit,2015,3,4,2
4581,3/4/2015,pork,2015,3,4,2
4581,3/4/2015,soda,2015,3,4,2
4581,3/4/2015,onions,2015,3,4,2
4582,2/3/2014,specialty chocolate,2014,2,3,0
4582,2/3/2014,other vegetables,2014,2,3,0
4582,4/23/2014,bottled beer,2014,4,23,2
4582,4/23/2014,cat food,2014,4,23,2
4582,6/22/2014,pork,2014,6,22,6
4582,6/22/2014,newspapers,2014,6,22,6
4582,6/22/2014,root vegetables,2014,6,22,6
4582,11/13/2015,fruit/vegetable juice,2015,11,13,4
4582,11/13/2015,other vegetables,2015,11,13,4
4583,6/6/2014,tropical fruit,2014,6,6,4
4583,6/6/2014,other vegetables,2014,6,6,4
4583,2/23/2015,pip fruit,2015,2,23,0
4583,2/23/2015,curd,2015,2,23,0
4583,2/23/2015,canned beer,2015,2,23,0
4583,2/23/2015,pork,2015,2,23,0
4583,2/23/2015,bottled beer,2015,2,23,0
4583,2/23/2015,frozen dessert,2015,2,23,0
4583,2/23/2015,dessert,2015,2,23,0
4583,2/23/2015,bottled water,2015,2,23,0
4584,4/22/2014,other vegetables,2014,4,22,1
4584,4/22/2014,bottled beer,2014,4,22,1
4584,8/29/2014,citrus fruit,2014,8,29,4
4584,8/29/2014,whole milk,2014,8,29,4
4584,2/12/2015,beef,2015,2,12,3
4584,2/12/2015,newspapers,2015,2,12,3
4584,9/10/2015,beef,2015,9,10,3
4584,9/10/2015,tropical fruit,2015,9,10,3
4584,10/25/2015,chicken,2015,10,25,6
4584,10/25/2015,yogurt,2015,10,25,6
4585,5/17/2014,yogurt,2014,5,17,5
4585,5/17/2014,pastry,2014,5,17,5
4585,5/18/2014,shopping bags,2014,5,18,6
4585,5/18/2014,domestic eggs,2014,5,18,6
4585,1/5/2015,other vegetables,2015,1,5,0
4585,1/5/2015,beef,2015,1,5,0
4585,1/5/2015,tropical fruit,2015,1,5,0
4585,1/5/2015,brown bread,2015,1,5,0
4585,1/5/2015,cat food,2015,1,5,0
4585,7/16/2015,oil,2015,7,16,3
4585,7/16/2015,whipped/sour cream,2015,7,16,3
4585,7/16/2015,specialty cheese,2015,7,16,3
4585,7/16/2015,soda,2015,7,16,3
4585,7/16/2015,beverages,2015,7,16,3
4585,9/28/2015,sausage,2015,9,28,0
4585,9/28/2015,pork,2015,9,28,0
4585,9/28/2015,butter milk,2015,9,28,0
4585,9/28/2015,canned beer,2015,9,28,0
4585,9/28/2015,whole milk,2015,9,28,0
4585,9/28/2015,yogurt,2015,9,28,0
4585,9/28/2015,rolls/buns,2015,9,28,0
4586,5/17/2014,rolls/buns,2014,5,17,5
4586,5/17/2014,red/blush wine,2014,5,17,5
4586,8/16/2014,rolls/buns,2014,8,16,5
4586,8/16/2014,specialty bar,2014,8,16,5
4586,9/26/2014,whole milk,2014,9,26,4
4586,9/26/2014,newspapers,2014,9,26,4
4586,9/26/2014,bottled water,2014,9,26,4
4587,5/23/2014,salt,2014,5,23,4
4587,5/23/2014,seasonal products,2014,5,23,4
4588,2/9/2014,other vegetables,2014,2,9,6
4588,2/9/2014,detergent,2014,2,9,6
4588,2/9/2014,mayonnaise,2014,2,9,6
4588,2/9/2014,dishes,2014,2,9,6
4588,7/28/2014,ham,2014,7,28,0
4588,7/28/2014,flour,2014,7,28,0
4588,7/28/2014,whipped/sour cream,2014,7,28,0
4588,4/30/2015,bottled beer,2015,4,30,3
4588,4/30/2015,tropical fruit,2015,4,30,3
4588,4/30/2015,newspapers,2015,4,30,3
4588,4/30/2015,whole milk,2015,4,30,3
4588,4/30/2015,tropical fruit,2015,4,30,3
4588,4/30/2015,soft cheese,2015,4,30,3
4588,4/30/2015,hard cheese,2015,4,30,3
4588,4/30/2015,white wine,2015,4,30,3
4588,6/30/2015,rolls/buns,2015,6,30,1
4588,6/30/2015,bottled beer,2015,6,30,1
4588,8/11/2015,butter,2015,8,11,1
4588,8/11/2015,coffee,2015,8,11,1
4588,8/11/2015,pastry,2015,8,11,1
4588,8/11/2015,bottled beer,2015,8,11,1
4589,1/24/2014,pork,2014,1,24,4
4589,1/24/2014,candy,2014,1,24,4
4589,1/24/2014,yogurt,2014,1,24,4
4589,9/11/2014,tropical fruit,2014,9,11,3
4589,9/11/2014,whole milk,2014,9,11,3
4589,8/10/2015,sausage,2015,8,10,0
4589,8/10/2015,white wine,2015,8,10,0
4589,8/10/2015,whole milk,2015,8,10,0
4589,8/10/2015,beverages,2015,8,10,0
4589,8/10/2015,semi-finished bread,2015,8,10,0
4589,8/10/2015,napkins,2015,8,10,0
4589,8/12/2015,sausage,2015,8,12,2
4589,8/12/2015,beverages,2015,8,12,2
4589,10/7/2015,white bread,2015,10,7,2
4589,10/7/2015,frozen vegetables,2015,10,7,2
4589,10/7/2015,soda,2015,10,7,2
4590,8/19/2014,candy,2014,8,19,1
4590,8/19/2014,soda,2014,8,19,1
4591,11/7/2014,berries,2014,11,7,4
4591,11/7/2014,sliced cheese,2014,11,7,4
4591,5/15/2015,pastry,2015,5,15,4
4591,5/15/2015,pip fruit,2015,5,15,4
4591,5/15/2015,rolls/buns,2015,5,15,4
4591,5/15/2015,yogurt,2015,5,15,4
4591,6/13/2015,zwieback,2015,6,13,5
4591,6/13/2015,onions,2015,6,13,5
4591,6/13/2015,female sanitary products,2015,6,13,5
4592,3/28/2014,tropical fruit,2014,3,28,4
4592,3/28/2014,other vegetables,2014,3,28,4
4592,6/20/2014,herbs,2014,6,20,4
4592,6/20/2014,newspapers,2014,6,20,4
4592,6/22/2015,whole milk,2015,6,22,0
4592,6/22/2015,chocolate,2015,6,22,0
4592,7/8/2015,domestic eggs,2015,7,8,2
4592,7/8/2015,hamburger meat,2015,7,8,2
4592,7/13/2015,citrus fruit,2015,7,13,0
4592,7/13/2015,pastry,2015,7,13,0
4592,7/13/2015,newspapers,2015,7,13,0
4592,7/13/2015,chewing gum,2015,7,13,0
4592,8/12/2015,citrus fruit,2015,8,12,2
4592,8/12/2015,pork,2015,8,12,2
4592,8/12/2015,canned fish,2015,8,12,2
4592,8/12/2015,oil,2015,8,12,2
4593,4/8/2015,margarine,2015,4,8,2
4593,4/8/2015,rolls/buns,2015,4,8,2
4593,7/4/2015,other vegetables,2015,7,4,5
4593,7/4/2015,pickled vegetables,2015,7,4,5
4593,7/4/2015,hard cheese,2015,7,4,5
4593,8/18/2015,onions,2015,8,18,1
4593,8/18/2015,whipped/sour cream,2015,8,18,1
4593,12/2/2015,frankfurter,2015,12,2,2
4593,12/2/2015,other vegetables,2015,12,2,2
4593,12/2/2015,cream cheese ,2015,12,2,2
4594,1/7/2014,other vegetables,2014,1,7,1
4594,1/7/2014,tropical fruit,2014,1,7,1
4594,5/28/2014,whole milk,2014,5,28,2
4594,5/28/2014,soda,2014,5,28,2
4594,5/28/2014,tea,2014,5,28,2
4594,7/13/2014,onions,2014,7,13,6
4594,7/13/2014,canned fish,2014,7,13,6
4594,11/28/2014,chocolate,2014,11,28,4
4594,11/28/2014,rolls/buns,2014,11,28,4
4594,12/24/2014,whole milk,2014,12,24,2
4594,12/24/2014,bottled beer,2014,12,24,2
4594,12/24/2014,frozen vegetables,2014,12,24,2
4594,2/5/2015,whipped/sour cream,2015,2,5,3
4594,2/5/2015,meat spreads,2015,2,5,3
4594,6/23/2015,meat,2015,6,23,1
4594,6/23/2015,pork,2015,6,23,1
4594,6/23/2015,butter milk,2015,6,23,1
4594,6/23/2015,cat food,2015,6,23,1
4595,11/6/2014,white bread,2014,11,6,3
4595,11/6/2014,salty snack,2014,11,6,3
4595,7/8/2015,yogurt,2015,7,8,2
4595,7/8/2015,frozen meals,2015,7,8,2
4596,2/19/2014,soda,2014,2,19,2
4596,2/19/2014,white wine,2014,2,19,2
4596,4/22/2014,beverages,2014,4,22,1
4596,4/22/2014,canned vegetables,2014,4,22,1
4596,10/28/2014,hygiene articles,2014,10,28,1
4596,10/28/2014,dessert,2014,10,28,1
4596,5/6/2015,sausage,2015,5,6,2
4596,5/6/2015,bottled water,2015,5,6,2
4596,8/4/2015,hamburger meat,2015,8,4,1
4596,8/4/2015,whole milk,2015,8,4,1
4597,4/15/2014,ice cream,2014,4,15,1
4597,4/15/2014,long life bakery product,2014,4,15,1
4597,7/17/2014,finished products,2014,7,17,3
4597,7/17/2014,whipped/sour cream,2014,7,17,3
4597,7/13/2015,frankfurter,2015,7,13,0
4597,7/13/2015,seasonal products,2015,7,13,0
4598,5/9/2014,citrus fruit,2014,5,9,4
4598,5/9/2014,pot plants,2014,5,9,4
4598,5/11/2014,root vegetables,2014,5,11,6
4598,5/11/2014,yogurt,2014,5,11,6
4598,5/11/2014,pickled vegetables,2014,5,11,6
4598,12/14/2014,beverages,2014,12,14,6
4598,12/14/2014,curd,2014,12,14,6
4598,3/18/2015,curd,2015,3,18,2
4598,3/18/2015,brown bread,2015,3,18,2
4598,11/18/2015,cream cheese ,2015,11,18,2
4598,11/18/2015,whole milk,2015,11,18,2
4598,11/18/2015,root vegetables,2015,11,18,2
4598,11/18/2015,frankfurter,2015,11,18,2
4598,11/18/2015,other vegetables,2015,11,18,2
4598,11/18/2015,whole milk,2015,11,18,2
4598,11/18/2015,dish cleaner,2015,11,18,2
4598,11/18/2015,mustard,2015,11,18,2
4598,11/18/2015,hygiene articles,2015,11,18,2
4599,3/21/2014,frankfurter,2014,3,21,4
4599,3/21/2014,other vegetables,2014,3,21,4
4599,4/23/2014,pastry,2014,4,23,2
4599,4/23/2014,chocolate,2014,4,23,2
4600,11/22/2014,margarine,2014,11,22,5
4600,11/22/2014,berries,2014,11,22,5
4600,7/14/2015,beef,2015,7,14,1
4600,7/14/2015,salty snack,2015,7,14,1
4600,7/14/2015,whole milk,2015,7,14,1
4600,7/14/2015,domestic eggs,2015,7,14,1
4600,7/14/2015,fruit/vegetable juice,2015,7,14,1
4600,7/14/2015,whipped/sour cream,2015,7,14,1
4600,7/14/2015,cat food,2015,7,14,1
4600,12/2/2015,root vegetables,2015,12,2,2
4600,12/2/2015,baking powder,2015,12,2,2
4601,3/27/2014,sausage,2014,3,27,3
4601,3/27/2014,root vegetables,2014,3,27,3
4601,5/1/2014,pot plants,2014,5,1,3
4601,5/1/2014,yogurt,2014,5,1,3
4601,5/1/2014,cream cheese ,2014,5,1,3
4601,10/2/2014,other vegetables,2014,10,2,3
4601,10/2/2014,specialty chocolate,2014,10,2,3
4601,12/11/2014,long life bakery product,2014,12,11,3
4601,12/11/2014,ketchup,2014,12,11,3
4601,4/1/2015,pip fruit,2015,4,1,2
4601,4/1/2015,salty snack,2015,4,1,2
4601,7/22/2015,pork,2015,7,22,2
4601,7/22/2015,rolls/buns,2015,7,22,2
4601,12/15/2015,cat food,2015,12,15,1
4601,12/15/2015,other vegetables,2015,12,15,1
4602,8/26/2015,beef,2015,8,26,2
4602,8/26/2015,frozen vegetables,2015,8,26,2
4602,8/26/2015,coffee,2015,8,26,2
4603,6/18/2014,bathroom cleaner,2014,6,18,2
4603,6/18/2014,popcorn,2014,6,18,2
4603,11/17/2014,whole milk,2014,11,17,0
4603,11/17/2014,newspapers,2014,11,17,0
4603,11/17/2014,hygiene articles,2014,11,17,0
4603,12/2/2014,brown bread,2014,12,2,1
4603,12/2/2014,cat food,2014,12,2,1
4603,1/21/2015,pork,2015,1,21,2
4603,1/21/2015,root vegetables,2015,1,21,2
4603,1/21/2015,shopping bags,2015,1,21,2
4604,12/19/2014,specialty chocolate,2014,12,19,4
4604,12/19/2014,soda,2014,12,19,4
4604,9/12/2015,other vegetables,2015,9,12,5
4604,9/12/2015,margarine,2015,9,12,5
4605,5/28/2015,pork,2015,5,28,3
4605,5/28/2015,butter,2015,5,28,3
4605,8/13/2015,bottled water,2015,8,13,3
4605,8/13/2015,yogurt,2015,8,13,3
4605,10/23/2015,frankfurter,2015,10,23,4
4605,10/23/2015,margarine,2015,10,23,4
4606,5/30/2014,long life bakery product,2014,5,30,4
4606,5/30/2014,candy,2014,5,30,4
4606,7/11/2014,fruit/vegetable juice,2014,7,11,4
4606,7/11/2014,salt,2014,7,11,4
4606,3/13/2015,canned beer,2015,3,13,4
4606,3/13/2015,rolls/buns,2015,3,13,4
4606,3/13/2015,whole milk,2015,3,13,4
4606,3/13/2015,grapes,2015,3,13,4
4606,3/30/2015,pastry,2015,3,30,0
4606,3/30/2015,bottled beer,2015,3,30,0
4606,3/30/2015,fruit/vegetable juice,2015,3,30,0
4606,5/15/2015,whole milk,2015,5,15,4
4606,5/15/2015,dishes,2015,5,15,4
4607,9/6/2014,pastry,2014,9,6,5
4607,9/6/2014,specialty bar,2014,9,6,5
4607,11/17/2015,white wine,2015,11,17,1
4607,11/17/2015,soda,2015,11,17,1
4607,12/15/2015,ice cream,2015,12,15,1
4607,12/15/2015,margarine,2015,12,15,1
4607,12/15/2015,sliced cheese,2015,12,15,1
4607,12/15/2015,pastry,2015,12,15,1
4608,7/20/2014,cream cheese ,2014,7,20,6
4608,7/20/2014,whole milk,2014,7,20,6
4608,7/20/2014,candy,2014,7,20,6
4608,4/27/2015,frankfurter,2015,4,27,0
4608,4/27/2015,ketchup,2015,4,27,0
4608,5/1/2015,whole milk,2015,5,1,4
4608,5/1/2015,hamburger meat,2015,5,1,4
4608,5/1/2015,canned beer,2015,5,1,4
4608,5/1/2015,fruit/vegetable juice,2015,5,1,4
4608,11/25/2015,fruit/vegetable juice,2015,11,25,2
4608,11/25/2015,frozen vegetables,2015,11,25,2
4608,11/25/2015,chocolate,2015,11,25,2
4609,1/5/2014,beef,2014,1,5,6
4609,1/5/2014,spices,2014,1,5,6
4609,7/11/2015,whole milk,2015,7,11,5
4609,7/11/2015,herbs,2015,7,11,5
4610,11/18/2014,sliced cheese,2014,11,18,1
4610,11/18/2014,candy,2014,11,18,1
4610,1/22/2015,yogurt,2015,1,22,3
4610,1/22/2015,dessert,2015,1,22,3
4610,4/19/2015,pip fruit,2015,4,19,6
4610,4/19/2015,hamburger meat,2015,4,19,6
4610,4/19/2015,brown bread,2015,4,19,6
4610,4/19/2015,cream cheese ,2015,4,19,6
4610,4/19/2015,curd,2015,4,19,6
4610,7/19/2015,pip fruit,2015,7,19,6
4610,7/19/2015,newspapers,2015,7,19,6
4610,7/19/2015,chocolate,2015,7,19,6
4611,8/3/2015,other vegetables,2015,8,3,0
4611,8/3/2015,cooking chocolate,2015,8,3,0
4611,8/27/2015,cereals,2015,8,27,3
4611,8/27/2015,whole milk,2015,8,27,3
4611,8/27/2015,bottled water,2015,8,27,3
4612,8/9/2014,butter,2014,8,9,5
4612,8/9/2014,bottled beer,2014,8,9,5
4612,4/30/2015,sausage,2015,4,30,3
4612,4/30/2015,other vegetables,2015,4,30,3
4613,2/11/2014,packaged fruit/vegetables,2014,2,11,1
4613,2/11/2014,pet care,2014,2,11,1
4613,4/10/2014,long life bakery product,2014,4,10,3
4613,4/10/2014,butter,2014,4,10,3
4613,4/10/2014,rolls/buns,2014,4,10,3
4613,4/10/2014,newspapers,2014,4,10,3
4613,7/17/2014,fruit/vegetable juice,2014,7,17,3
4613,7/17/2014,domestic eggs,2014,7,17,3
4613,5/17/2015,pork,2015,5,17,6
4613,5/17/2015,brown bread,2015,5,17,6
4613,5/17/2015,fruit/vegetable juice,2015,5,17,6
4613,5/17/2015,shopping bags,2015,5,17,6
4614,1/12/2014,sausage,2014,1,12,6
4614,1/12/2014,newspapers,2014,1,12,6
4614,12/25/2014,salty snack,2014,12,25,3
4614,12/25/2014,sugar,2014,12,25,3
4614,2/23/2015,root vegetables,2015,2,23,0
4614,2/23/2015,rolls/buns,2015,2,23,0
4614,7/6/2015,pip fruit,2015,7,6,0
4614,7/6/2015,butter,2015,7,6,0
4614,10/24/2015,vinegar,2015,10,24,5
4614,10/24/2015,whole milk,2015,10,24,5
4615,3/30/2014,grapes,2014,3,30,6
4615,3/30/2014,yogurt,2014,3,30,6
4615,3/30/2014,frozen potato products,2014,3,30,6
4615,10/29/2014,whole milk,2014,10,29,2
4615,10/29/2014,canned fish,2014,10,29,2
4616,1/31/2014,pastry,2014,1,31,4
4616,1/31/2014,Instant food products,2014,1,31,4
4616,7/29/2014,whole milk,2014,7,29,1
4616,7/29/2014,ice cream,2014,7,29,1
4616,10/16/2014,root vegetables,2014,10,16,3
4616,10/16/2014,hard cheese,2014,10,16,3
4616,10/16/2014,pastry,2014,10,16,3
4616,1/1/2015,canned beer,2015,1,1,3
4616,1/1/2015,hamburger meat,2015,1,1,3
4616,2/14/2015,other vegetables,2015,2,14,5
4616,2/14/2015,condensed milk,2015,2,14,5
4616,8/16/2015,canned beer,2015,8,16,6
4616,8/16/2015,semi-finished bread,2015,8,16,6
4617,3/11/2014,newspapers,2014,3,11,1
4617,3/11/2014,coffee,2014,3,11,1
4617,3/11/2014,soft cheese,2014,3,11,1
4617,11/18/2014,yogurt,2014,11,18,1
4617,11/18/2014,bottled water,2014,11,18,1
4617,11/18/2014,berries,2014,11,18,1
4617,11/24/2014,whole milk,2014,11,24,0
4617,11/24/2014,brandy,2014,11,24,0
4617,11/24/2014,brown bread,2014,11,24,0
4618,2/28/2014,newspapers,2014,2,28,4
4618,2/28/2014,fruit/vegetable juice,2014,2,28,4
4618,2/28/2014,specialty chocolate,2014,2,28,4
4618,9/7/2014,cocoa drinks,2014,9,7,6
4618,9/7/2014,sliced cheese,2014,9,7,6
4618,11/1/2014,brown bread,2014,11,1,5
4618,11/1/2014,other vegetables,2014,11,1,5
4618,11/18/2014,other vegetables,2014,11,18,1
4618,11/18/2014,pickled vegetables,2014,11,18,1
4618,12/16/2015,frankfurter,2015,12,16,2
4618,12/16/2015,sliced cheese,2015,12,16,2
4618,12/16/2015,butter,2015,12,16,2
4619,5/27/2015,tropical fruit,2015,5,27,2
4619,5/27/2015,UHT-milk,2015,5,27,2
4619,5/27/2015,whole milk,2015,5,27,2
4619,6/16/2015,chicken,2015,6,16,1
4619,6/16/2015,ice cream,2015,6,16,1
4620,3/16/2014,root vegetables,2014,3,16,6
4620,3/16/2014,shopping bags,2014,3,16,6
4620,6/23/2014,berries,2014,6,23,0
4620,6/23/2014,bottled beer,2014,6,23,0
4620,11/3/2015,sausage,2015,11,3,1
4620,11/3/2015,whole milk,2015,11,3,1
4620,11/3/2015,other vegetables,2015,11,3,1
4620,11/3/2015,semi-finished bread,2015,11,3,1
4620,11/3/2015,yogurt,2015,11,3,1
4621,3/28/2014,chicken,2014,3,28,4
4621,3/28/2014,salt,2014,3,28,4
4622,5/18/2014,brown bread,2014,5,18,6
4622,5/18/2014,whipped/sour cream,2014,5,18,6
4622,5/30/2014,citrus fruit,2014,5,30,4
4622,5/30/2014,bottled water,2014,5,30,4
4622,11/9/2014,sliced cheese,2014,11,9,6
4622,11/9/2014,shopping bags,2014,11,9,6
4622,12/6/2014,chicken,2014,12,6,5
4622,12/6/2014,cream cheese ,2014,12,6,5
4623,5/7/2014,rolls/buns,2014,5,7,2
4623,5/7/2014,salty snack,2014,5,7,2
4623,6/25/2014,bottled water,2014,6,25,2
4623,6/25/2014,frozen vegetables,2014,6,25,2
4623,9/1/2014,newspapers,2014,9,1,0
4623,9/1/2014,white bread,2014,9,1,0
4623,10/15/2014,salty snack,2014,10,15,2
4623,10/15/2014,shopping bags,2014,10,15,2
4623,11/19/2014,cat food,2014,11,19,2
4623,11/19/2014,shopping bags,2014,11,19,2
4623,12/18/2014,brandy,2014,12,18,3
4623,12/18/2014,whole milk,2014,12,18,3
4623,8/7/2015,sugar,2015,8,7,4
4623,8/7/2015,whipped/sour cream,2015,8,7,4
4624,4/22/2014,frozen vegetables,2014,4,22,1
4624,4/22/2014,yogurt,2014,4,22,1
4624,4/22/2014,pot plants,2014,4,22,1
4624,6/6/2014,soda,2014,6,6,4
4624,6/6/2014,vinegar,2014,6,6,4
